Case Number,Date,Block,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
JD264565,06/15/2020 07:39:00 AM,035XX S STATE ST,THEFT,$500 AND UNDER,RESTAURANT,false,false,0213,002,3,35,06,1176847,1881672,2020,06/22/2020 03:42:14 PM,41.830651986,-87.62664099,POINT (-87.62664099 41.830651986)
JD262385,06/12/2020 08:10:00 PM,001XX W 35TH ST,BATTERY,SIMPLE,CTA PLATFORM,false,false,0915,009,11,34,08B,1175739,1881773,2020,06/19/2020 03:41:57 PM,41.830954079,-87.630703226,POINT (-87.630703226 41.830954079)
JD259130,06/09/2020 10:15:00 AM,031XX S MICHIGAN AVE,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,GAS STATION,false,false,0211,002,3,35,04A,1177699,1884310,2020,06/16/2020 03:43:04 PM,41.837871585,-87.623435005,POINT (-87.623435005 41.837871585)
JD257581,06/08/2020 12:18:00 PM,033XX S MICHIGAN AVE,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,0211,002,3,35,08B,1177742,1882969,2020,06/15/2020 03:42:25 PM,41.834190804,-87.623317894,POINT (-87.623317894 41.834190804)
JD254237,06/05/2020 04:12:00 AM,001XX W 35TH ST,ROBBERY,ARMED - OTHER DANGEROUS WEAPON,CTA TRAIN,false,false,0915,009,11,34,03,1175739,1881773,2020,06/12/2020 03:41:20 PM,41.830954079,-87.630703226,POINT (-87.630703226 41.830954079)
JD254214,06/05/2020 12:25:00 AM,0000X W 31ST ST,WEAPONS VIOLATION,UNLAWFUL USE - HANDGUN,STREET,true,false,0133,001,3,35,15,1176341,1884447,2020,06/12/2020 03:41:20 PM,41.838278215,-87.628413956,POINT (-87.628413956 41.838278215)
JD252689,06/03/2020 02:00:00 PM,032XX S STATE ST,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,0211,002,3,35,11,1176864,1883625,2020,06/10/2020 03:41:48 PM,41.836010789,-87.626519656,POINT (-87.626519656 41.836010789)
JD248295,05/31/2020 06:25:00 AM,035XX S STATE ST,PUBLIC PEACE VIOLATION,LOOTING,RESTAURANT,false,false,0213,002,3,35,24,1176847,1881672,2020,06/07/2020 03:41:45 PM,41.830651986,-87.62664099,POINT (-87.62664099 41.830651986)
JD370389,05/29/2020 03:00:00 PM,0000X W 35TH ST,THEFT,FROM BUILDING,LIBRARY,false,false,0213,002,3,35,06,1176450,1881792,2020,09/20/2020 03:40:33 PM,41.830990229,-87.628093973,POINT (-87.628093973 41.830990229)
JD245894,05/28/2020 06:30:00 PM,034XX S MICHIGAN AVE,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0211,002,3,35,06,1177756,1882311,2020,06/04/2020 03:41:33 PM,41.832384884,-87.623286482,POINT (-87.623286482 41.832384884)
JD244970,05/27/2020 09:52:00 PM,029XX S STATE ST,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,CHA PARKING LOT / GROUNDS,true,false,0133,001,3,35,24,1176763,1885284,2020,06/03/2020 03:42:58 PM,41.840565492,-87.626840187,POINT (-87.626840187 41.840565492)
JD239288,05/22/2020 10:40:00 AM,001XX E 35TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,true,0211,002,3,35,07,1177911,1881826,2020,05/29/2020 03:41:25 PM,41.831050489,-87.622732491,POINT (-87.622732491 41.831050489)
JD237877,05/20/2020 06:01:00 PM,033XX S STATE ST,BATTERY,SIMPLE,STREET,true,false,0211,002,3,35,08B,1176824,1882968,2020,05/27/2020 03:41:43 PM,41.834208833,-87.626686261,POINT (-87.626686261 41.834208833)
JD234596,05/17/2020 12:04:00 AM,035XX S DAN RYAN LOCAL IB,ROBBERY,VEHICULAR HIJACKING,STREET,false,true,0915,009,3,34,03,1175876,1881606,2020,07/27/2020 04:41:51 PM,41.830492741,-87.630205583,POINT (-87.630205583 41.830492741)
JD233776,05/16/2020 04:22:00 AM,031XX S MICHIGAN AVE,THEFT,$500 AND UNDER,GAS STATION,false,false,0211,002,3,35,06,1177699,1884310,2020,05/23/2020 03:41:31 PM,41.837871585,-87.623435005,POINT (-87.623435005 41.837871585)
JD231699,05/13/2020 07:45:00 PM,035XX S MICHIGAN AVE,THEFT,OVER $500,STREET,false,false,0213,002,3,35,06,1177772,1881692,2020,05/20/2020 03:41:35 PM,41.830685937,-87.62324655,POINT (-87.62324655 41.830685937)
JD239243,05/12/2020 09:15:00 AM,0000X E 35TH ST,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA TRAIN,false,false,0211,002,3,35,14,1177046,1881845,2020,05/24/2020 03:40:02 PM,41.831122218,-87.62590563,POINT (-87.62590563 41.831122218)
JD233363,05/11/2020 04:45:00 PM,0000X W 35TH ST,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,COMMERCIAL / BUSINESS OFFICE,false,false,0213,002,3,35,11,1176687,1881798,2020,05/20/2020 03:40:03 PM,41.831001351,-87.627224232,POINT (-87.627224232 41.831001351)
JD227820,05/09/2020 05:00:00 AM,035XX S STATE ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0213,002,3,35,08B,1176847,1881672,2020,05/16/2020 03:40:57 PM,41.830651986,-87.62664099,POINT (-87.62664099 41.830651986)
JD233003,05/08/2020 12:10:00 PM,0000X E 33RD ST,THEFT,ATTEMPT THEFT,SIDEWALK,false,false,0211,002,3,35,06,1177530,1883150,2020,05/20/2020 03:40:03 PM,41.834692288,-87.624090283,POINT (-87.624090283 41.834692288)
JD227258,05/06/2020 04:30:00 PM,034XX S MICHIGAN AVE,BATTERY,DOMESTIC BATTERY SIMPLE,NURSING / RETIREMENT HOME,false,true,0211,002,3,35,08B,1177756,1882311,2020,09/07/2021 03:41:02 PM,41.832384884,-87.623286482,POINT (-87.623286482 41.832384884)
JD335822,05/05/2020 03:30:00 PM,001XX W 35TH ST,THEFT,$500 AND UNDER,STREET,false,false,0213,002,3,34,06,1176095,1881782,2020,08/20/2020 03:54:18 PM,41.830970778,-87.62939678,POINT (-87.62939678 41.830970778)
JD224473,05/05/2020 01:30:00 AM,031XX S MICHIGAN AVE,THEFT,$500 AND UNDER,"VEHICLE - OTHER RIDE SHARE SERVICE (LYFT, UBER, ETC.)",false,false,0211,002,3,35,06,1177699,1884310,2020,05/12/2020 03:42:00 PM,41.837871585,-87.623435005,POINT (-87.623435005 41.837871585)
JD221999,05/02/2020 03:58:00 AM,001XX W 35TH ST,SEX OFFENSE,PUBLIC INDECENCY,CTA STATION,false,false,0915,009,11,34,17,1175739,1881773,2020,05/09/2020 03:41:55 PM,41.830954079,-87.630703226,POINT (-87.630703226 41.830954079)
JD221818,05/01/2020 08:15:00 PM,0000X W 30TH ST,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,true,false,0133,001,3,35,08B,1176676,1884910,2020,05/08/2020 03:41:35 PM,41.839541171,-87.627170724,POINT (-87.627170724 41.839541171)
JD219278,04/28/2020 04:37:00 PM,035XX S STATE ST,ASSAULT,SIMPLE,BANK,false,false,0213,002,3,35,08A,1176847,1881660,2020,05/06/2020 03:39:45 PM,41.830619057,-87.626641352,POINT (-87.626641352 41.830619057)
JD219227,04/28/2020 03:39:00 PM,029XX S STATE ST,BATTERY,SIMPLE,STREET,true,false,0133,001,3,35,08B,1176763,1885284,2020,05/10/2020 03:40:10 PM,41.840565492,-87.626840187,POINT (-87.626840187 41.840565492)
JD218762,04/28/2020 02:00:00 AM,001XX W 35TH ST,ROBBERY,STRONG ARM - NO WEAPON,CTA TRAIN,false,false,0915,009,11,34,03,1175739,1881773,2020,05/05/2020 03:43:55 PM,41.830954079,-87.630703226,POINT (-87.630703226 41.830954079)
JD218087,04/26/2020 03:00:00 AM,030XX S MICHIGAN AVE,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,0133,001,3,35,08A,1177749,1884891,2020,05/03/2020 03:42:40 PM,41.839464759,-87.623233908,POINT (-87.623233908 41.839464759)
JD220920,04/25/2020 10:00:00 PM,030XX S MICHIGAN AVE,THEFT,OVER $500,APARTMENT,false,false,0133,001,3,35,06,1177749,1884891,2020,05/03/2020 03:40:43 PM,41.839464759,-87.623233908,POINT (-87.623233908 41.839464759)
JD218218,04/25/2020 08:00:00 PM,001XX W 35TH ST,THEFT,$500 AND UNDER,CTA TRAIN,false,false,0915,009,11,34,06,1175739,1881773,2020,05/02/2020 03:41:59 PM,41.830954079,-87.630703226,POINT (-87.630703226 41.830954079)
JD214712,04/22/2020 01:30:00 AM,033XX S MICHIGAN AVE,BATTERY,DOMESTIC BATTERY SIMPLE,NURSING / RETIREMENT HOME,false,true,0211,002,3,35,08B,1177742,1882956,2020,09/07/2021 03:41:02 PM,41.834155131,-87.623318288,POINT (-87.623318288 41.834155131)
JD213410,04/20/2020 08:51:00 PM,033XX S MICHIGAN AVE,THEFT,$500 AND UNDER,NURSING / RETIREMENT HOME,false,false,0211,002,3,35,06,1177742,1882956,2020,04/27/2020 03:40:45 PM,41.834155131,-87.623318288,POINT (-87.623318288 41.834155131)
JD213278,04/20/2020 01:40:00 PM,035XX S MICHIGAN AVE,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0213,002,3,35,14,1177772,1881665,2020,04/27/2020 03:40:45 PM,41.830611847,-87.623247369,POINT (-87.623247369 41.830611847)
JD217192,04/19/2020 05:00:00 PM,032XX S WABASH AVE,OTHER OFFENSE,TELEPHONE THREAT,SCHOOL - PRIVATE GROUNDS,false,true,0211,002,3,35,08A,1177258,1883490,2020,04/29/2020 03:40:47 PM,41.835631433,-87.62507803,POINT (-87.62507803 41.835631433)
JD212393,04/19/2020 01:09:00 PM,035XX S STATE ST,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),STREET,true,false,0213,002,3,35,18,1176847,1881660,2020,04/26/2020 03:42:36 PM,41.830619057,-87.626641352,POINT (-87.626641352 41.830619057)
JD227373,04/11/2020 11:00:00 AM,001XX E 35TH ST,DECEPTIVE PRACTICE,BOGUS CHECK,BANK,false,false,0212,002,3,35,11,1177870,1881825,2020,05/17/2020 03:40:27 PM,41.831048676,-87.622882951,POINT (-87.622882951 41.831048676)
JD207670,04/10/2020 07:00:00 PM,033XX S MICHIGAN AVE,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,NURSING / RETIREMENT HOME,false,false,0211,002,3,35,02,1177742,1882956,2020,04/17/2020 03:41:11 PM,41.834155131,-87.623318288,POINT (-87.623318288 41.834155131)
JD205520,04/08/2020 07:00:00 PM,033XX S MICHIGAN AVE,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,false,0211,002,3,35,08A,1177742,1882956,2020,04/15/2020 03:41:26 PM,41.834155131,-87.623318288,POINT (-87.623318288 41.834155131)
JD204718,04/08/2020 12:51:00 PM,034XX S MICHIGAN AVE,BATTERY,SIMPLE,NURSING / RETIREMENT HOME,false,false,0211,002,3,35,08B,1177756,1882311,2020,04/15/2020 03:41:26 PM,41.832384884,-87.623286482,POINT (-87.623286482 41.832384884)
JD201167,04/03/2020 01:37:00 PM,0000X W 30TH ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0133,001,3,35,14,1176699,1884911,2020,04/10/2020 03:41:36 PM,41.839543396,-87.627086294,POINT (-87.627086294 41.839543396)
JD195726,03/26/2020 05:30:00 PM,001XX W 35TH ST,NARCOTICS,POSSESS - METHAMPHETAMINE,CTA STATION,true,false,0915,009,11,34,18,1175739,1881773,2020,04/02/2020 04:25:16 PM,41.830954079,-87.630703226,POINT (-87.630703226 41.830954079)
JD194791,03/25/2020 03:09:00 PM,001XX W 35TH ST,BATTERY,SIMPLE,CTA STATION,true,false,0211,002,3,35,08B,1175997,1881780,2020,04/01/2020 04:39:36 PM,41.830967493,-87.629756405,POINT (-87.629756405 41.830967493)
JD194703,03/24/2020 02:11:00 PM,029XX S DEARBORN ST,ASSAULT,SIMPLE,CHA PARKING LOT / GROUNDS,false,false,0133,001,3,35,08A,1176459,1885004,2020,03/31/2020 03:46:16 PM,41.839804007,-87.627964177,POINT (-87.627964177 41.839804007)
JD193786,03/24/2020 06:15:00 AM,029XX S FEDERAL ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0133,001,3,35,08B,1176162,1885242,2020,03/31/2020 03:46:16 PM,41.840463786,-87.629046867,POINT (-87.629046867 41.840463786)
JD191493,03/20/2020 05:00:00 PM,030XX S MICHIGAN AVE,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),false,false,0133,001,3,35,11,1177746,1884691,2020,03/27/2020 03:42:46 PM,41.838916012,-87.623250984,POINT (-87.623250984 41.838916012)
JD190051,03/19/2020 12:00:00 AM,033XX S MICHIGAN AVE,BATTERY,SIMPLE,NURSING / RETIREMENT HOME,false,false,0211,002,3,35,08B,1177742,1882956,2020,03/26/2020 04:23:26 PM,41.834155131,-87.623318288,POINT (-87.623318288 41.834155131)
JD190600,03/18/2020 10:35:00 PM,001XX E 35TH ST,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,false,false,0211,002,3,35,03,1177920,1881826,2020,03/25/2020 03:54:31 PM,41.831050285,-87.622699469,POINT (-87.622699469 41.831050285)
JD189434,03/18/2020 11:30:00 AM,035XX S MICHIGAN AVE,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,POLICE FACILITY / VEHICLE PARKING LOT,false,true,0213,002,3,35,26,1177772,1881665,2020,03/25/2020 03:54:31 PM,41.830611847,-87.623247369,POINT (-87.623247369 41.830611847)
JD188152,03/17/2020 12:46:00 AM,035XX S MICHIGAN AVE,OTHER OFFENSE,VIOLATION GPS MONITORING DEVICE,GOVERNMENT BUILDING / PROPERTY,false,false,0213,002,3,35,26,1177772,1881665,2020,05/02/2020 03:40:22 PM,41.830611847,-87.623247369,POINT (-87.623247369 41.830611847)
JD187300,03/16/2020 08:00:00 AM,034XX S MICHIGAN AVE,BATTERY,SIMPLE,NURSING / RETIREMENT HOME,false,false,0211,002,3,35,08B,1177756,1882311,2020,03/23/2020 03:42:46 PM,41.832384884,-87.623286482,POINT (-87.623286482 41.832384884)
JD187299,03/16/2020 06:11:00 AM,034XX S MICHIGAN AVE,BATTERY,SIMPLE,NURSING / RETIREMENT HOME,false,false,0211,002,3,35,08B,1177756,1882311,2020,03/23/2020 03:42:46 PM,41.832384884,-87.623286482,POINT (-87.623286482 41.832384884)
JD186170,03/14/2020 10:15:00 PM,033XX S MICHIGAN AVE,OTHER OFFENSE,ABUSE / NEGLECT - CARE FACILITY,NURSING / RETIREMENT HOME,false,false,0211,002,3,35,26,1177742,1882956,2020,03/21/2020 04:10:24 PM,41.834155131,-87.623318288,POINT (-87.623318288 41.834155131)
JD183079,03/12/2020 12:25:00 PM,035XX S MICHIGAN AVE,PUBLIC PEACE VIOLATION,OTHER VIOLATION,SIDEWALK,true,false,0213,002,3,35,24,1177772,1881665,2020,03/19/2020 03:45:37 PM,41.830611847,-87.623247369,POINT (-87.623247369 41.830611847)
JD182900,03/12/2020 09:25:00 AM,029XX S DEARBORN ST,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,0133,001,3,35,15,1176459,1885004,2020,06/13/2020 03:40:38 PM,41.839804007,-87.627964177,POINT (-87.627964177 41.839804007)
JD185900,03/09/2020 02:25:00 PM,031XX S MICHIGAN AVE,THEFT,$500 AND UNDER,RESIDENCE,false,false,0211,002,3,35,06,1177702,1884212,2020,03/18/2020 03:40:21 PM,41.837602598,-87.623426969,POINT (-87.623426969 41.837602598)
JD178954,03/08/2020 10:59:00 PM,031XX S LA SALLE ST,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,false,false,0211,002,11,35,08B,1175903,1884350,2020,03/18/2020 03:40:21 PM,41.838021892,-87.630024089,POINT (-87.630024089 41.838021892)
JD188498,03/08/2020 10:00:00 AM,029XX S FEDERAL ST,THEFT,$500 AND UNDER,RESIDENCE,false,false,0133,001,3,35,06,1176166,1885210,2020,03/20/2020 03:41:09 PM,41.840375885,-87.629033152,POINT (-87.629033152 41.840375885)
JD177273,03/06/2020 09:30:00 PM,032XX S STATE ST,THEFT,$500 AND UNDER,COLLEGE / UNIVERSITY - GROUNDS,false,false,0211,002,3,35,06,1176864,1883625,2020,03/18/2020 03:40:21 PM,41.836010789,-87.626519656,POINT (-87.626519656 41.836010789)
JD176407,03/06/2020 04:15:00 PM,001XX E 35TH ST,ASSAULT,SIMPLE,CURRENCY EXCHANGE,true,false,0211,002,3,35,08A,1177924,1881826,2020,03/13/2020 03:41:29 PM,41.831050194,-87.622684793,POINT (-87.622684793 41.831050194)
JD176394,03/06/2020 04:08:00 PM,035XX S STATE ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0213,002,3,35,08B,1176850,1881576,2020,03/13/2020 03:41:29 PM,41.830388487,-87.62663288,POINT (-87.62663288 41.830388487)
JD176364,03/06/2020 07:23:00 AM,030XX S MICHIGAN AVE,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,false,false,0133,001,3,35,11,1177743,1884654,2020,03/13/2020 03:41:29 PM,41.838814549,-87.623263115,POINT (-87.623263115 41.838814549)
JD173941,03/04/2020 03:44:00 PM,035XX S MICHIGAN AVE,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER,POLICE FACILITY / VEHICLE PARKING LOT,false,false,0213,002,3,35,26,1177772,1881665,2020,03/18/2020 03:40:21 PM,41.830611847,-87.623247369,POINT (-87.623247369 41.830611847)
JD172246,03/03/2020 09:30:00 AM,034XX S MICHIGAN AVE,BATTERY,SIMPLE,RESIDENCE,false,false,0211,002,3,35,08B,1177756,1882311,2020,03/10/2020 03:42:07 PM,41.832384884,-87.623286482,POINT (-87.623286482 41.832384884)
JD176485,03/02/2020 09:00:00 AM,035XX S MICHIGAN AVE,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,POLICE FACILITY / VEHICLE PARKING LOT,false,false,0213,002,3,35,04A,1177772,1881665,2020,04/29/2020 03:40:47 PM,41.830611847,-87.623247369,POINT (-87.623247369 41.830611847)
JD170418,03/01/2020 02:15:00 PM,029XX S WABASH AVE,BATTERY,SIMPLE,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,false,false,0133,001,3,35,08B,1177210,1885243,2020,03/20/2020 03:41:09 PM,41.840442884,-87.625201126,POINT (-87.625201126 41.840442884)
JD170344,02/28/2020 06:00:00 PM,031XX S MICHIGAN AVE,THEFT,$500 AND UNDER,STREET,false,false,0211,002,3,35,06,1177705,1884114,2020,03/06/2020 03:43:48 PM,41.837333611,-87.623418933,POINT (-87.623418933 41.837333611)
JD168025,02/28/2020 02:32:00 PM,001XX E 35TH ST,ROBBERY,STRONG ARM - NO WEAPON,SMALL RETAIL STORE,false,false,0211,002,3,35,03,1177911,1881826,2020,03/18/2020 03:40:21 PM,41.831050489,-87.622732491,POINT (-87.622732491 41.831050489)
JD165013,02/26/2020 12:00:00 AM,001XX W 35TH ST,THEFT,$500 AND UNDER,CTA TRAIN,false,false,0915,009,11,34,06,1175739,1881773,2020,03/04/2020 04:26:56 PM,41.830954079,-87.630703226,POINT (-87.630703226 41.830954079)
JD163047,02/24/2020 11:19:00 AM,035XX S MICHIGAN AVE,CRIMINAL TRESPASS,TO STATE SUP LAND,POLICE FACILITY/VEH PARKING LOT,true,false,0213,002,3,35,26,1177772,1881665,2020,03/02/2020 03:40:30 PM,41.830611847,-87.623247369,POINT (-87.623247369 41.830611847)
JD162729,02/24/2020 01:55:00 AM,001XX W 35TH ST,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,false,false,0915,009,11,34,03,1175739,1881773,2020,03/02/2020 03:40:30 PM,41.830954079,-87.630703226,POINT (-87.630703226 41.830954079)
JD160968,02/21/2020 07:15:00 PM,033XX S MICHIGAN AVE,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,HOSPITAL BUILDING / GROUNDS,false,false,0211,002,3,35,17,1177742,1882956,2020,04/14/2020 03:41:24 PM,41.834155131,-87.623318288,POINT (-87.623318288 41.834155131)
JD160181,02/21/2020 02:00:00 PM,033XX S MICHIGAN AVE,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,NURSING HOME/RETIREMENT HOME,false,false,0211,002,3,35,11,1177742,1882956,2020,02/28/2020 03:41:24 PM,41.834155131,-87.623318288,POINT (-87.623318288 41.834155131)
JD159809,02/21/2020 01:28:00 PM,0000X E 33RD ST,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER,SIDEWALK,false,false,0211,002,3,35,26,1177026,1883136,2020,03/21/2020 04:09:28 PM,41.834665275,-87.625940004,POINT (-87.625940004 41.834665275)
JD157751,02/19/2020 03:00:00 PM,035XX S MICHIGAN AVE,OTHER OFFENSE,SEX OFFENDER: FAIL REG NEW ADD,POLICE FACILITY/VEH PARKING LOT,true,false,0213,002,3,35,26,1177772,1881665,2020,02/28/2020 03:41:24 PM,41.830611847,-87.623247369,POINT (-87.623247369 41.830611847)
JD163930,02/19/2020 01:23:00 PM,033XX S MICHIGAN AVE,THEFT,$500 AND UNDER,APARTMENT,false,false,0211,002,3,35,06,1177743,1882895,2020,02/28/2020 03:41:24 PM,41.83398772,-87.623316469,POINT (-87.623316469 41.83398772)
JD157353,02/19/2020 11:15:00 AM,029XX S STATE ST,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,false,true,0133,001,3,35,08B,1176763,1885284,2020,02/28/2020 03:41:24 PM,41.840565492,-87.626840187,POINT (-87.626840187 41.840565492)
JD158312,02/19/2020 10:30:00 AM,029XX S DEARBORN ST,THEFT,$500 AND UNDER,APARTMENT,false,false,0133,001,3,35,06,1176459,1885004,2020,02/28/2020 03:41:24 PM,41.839804007,-87.627964177,POINT (-87.627964177 41.839804007)
JD157265,02/19/2020 10:00:00 AM,035XX S MICHIGAN AVE,OTHER OFFENSE,SEX OFFENDER: FAIL REG NEW ADD,POLICE FACILITY/VEH PARKING LOT,false,false,0213,002,3,35,26,1177772,1881665,2020,02/28/2020 03:41:24 PM,41.830611847,-87.623247369,POINT (-87.623247369 41.830611847)
JD156829,02/18/2020 07:53:00 PM,035XX S MICHIGAN AVE,NARCOTICS,POSS: SYNTHETIC DRUGS,SIDEWALK,true,false,0212,002,3,35,18,1177773,1881628,2020,02/25/2020 03:42:03 PM,41.830510293,-87.623244822,POINT (-87.623244822 41.830510293)
JD215987,02/18/2020 06:00:00 PM,032XX S STATE ST,THEFT,OVER $500,STREET,false,false,0211,002,3,35,06,1176864,1883625,2020,04/29/2020 03:40:47 PM,41.836010789,-87.626519656,POINT (-87.626519656 41.836010789)
JD156331,02/17/2020 10:30:00 PM,033XX S MICHIGAN AVE,THEFT,$500 AND UNDER,STREET,false,false,0211,002,3,35,06,1177742,1882976,2020,02/24/2020 03:42:55 PM,41.834210013,-87.623317682,POINT (-87.623317682 41.834210013)
JD154683,02/17/2020 09:30:00 AM,031XX S MICHIGAN AVE,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER,JAIL / LOCK-UP FACILITY,false,false,0211,002,3,35,26,1177704,1884135,2020,10/07/2020 03:40:21 PM,41.837391259,-87.623421965,POINT (-87.623421965 41.837391259)
JD154394,02/16/2020 11:17:00 PM,001XX W 35TH ST,BATTERY,SIMPLE,CTA TRAIN,false,false,0915,009,11,34,08B,1175739,1881773,2020,02/23/2020 03:42:30 PM,41.830954079,-87.630703226,POINT (-87.630703226 41.830954079)
JD154080,02/16/2020 03:58:00 PM,031XX S MICHIGAN AVE,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0211,002,3,35,15,1177702,1884226,2020,02/23/2020 03:42:30 PM,41.837641015,-87.623426544,POINT (-87.623426544 41.837641015)
JD153918,02/16/2020 01:00:00 PM,033XX S MICHIGAN AVE,BATTERY,SIMPLE,NURSING HOME/RETIREMENT HOME,false,false,0211,002,3,35,08B,1177742,1882956,2020,02/23/2020 03:42:30 PM,41.834155131,-87.623318288,POINT (-87.623318288 41.834155131)
JD153806,02/16/2020 12:15:00 PM,032XX S STATE ST,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,0211,002,3,35,06,1176864,1883625,2020,02/23/2020 03:42:30 PM,41.836010789,-87.626519656,POINT (-87.626519656 41.836010789)
JD152529,02/15/2020 09:07:00 AM,001XX W 35TH ST,ASSAULT,PRO EMP HANDS NO/MIN INJURY,CTA STATION,false,false,0915,009,11,34,08A,1175739,1881773,2020,02/22/2020 03:41:12 PM,41.830954079,-87.630703226,POINT (-87.630703226 41.830954079)
JD151297,02/14/2020 08:07:00 AM,031XX S MICHIGAN AVE,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,false,false,0211,002,3,35,11,1177703,1884170,2020,02/21/2020 05:53:19 PM,41.837487324,-87.623424573,POINT (-87.623424573 41.837487324)
JD151040,02/14/2020 12:45:00 AM,001XX E 35TH ST,ASSAULT,AGG PO HANDS NO/MIN INJURY,SIDEWALK,true,false,0211,002,3,35,08A,1177920,1881826,2020,02/21/2020 05:53:19 PM,41.831050285,-87.622699469,POINT (-87.622699469 41.831050285)
JD150095,02/13/2020 08:50:00 AM,035XX S MICHIGAN AVE,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,SIDEWALK,false,true,0213,002,3,35,04B,1177772,1881665,2020,02/20/2020 03:42:07 PM,41.830611847,-87.623247369,POINT (-87.623247369 41.830611847)
JD151764,02/12/2020 04:00:00 PM,032XX S MICHIGAN AVE,THEFT,$500 AND UNDER,STREET,false,false,0211,002,3,35,06,1177723,1883635,2020,02/19/2020 03:40:16 PM,41.83601879,-87.623367411,POINT (-87.623367411 41.83601879)
JD149361,02/12/2020 03:15:00 PM,035XX S STATE ST,OTHER OFFENSE,SEX OFFENDER: FAIL TO REGISTER,POLICE FACILITY/VEH PARKING LOT,false,false,0213,002,3,35,26,1176848,1881648,2020,02/19/2020 03:40:16 PM,41.830586106,-87.626638045,POINT (-87.626638045 41.830586106)
JD148016,02/11/2020 01:58:00 PM,033XX S MICHIGAN AVE,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,NURSING HOME/RETIREMENT HOME,false,false,0211,002,3,35,11,1177742,1882956,2020,02/18/2020 03:42:03 PM,41.834155131,-87.623318288,POINT (-87.623318288 41.834155131)
JD146599,02/10/2020 11:31:00 AM,029XX S DEARBORN ST,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,true,false,0133,001,3,35,26,1176459,1885004,2020,02/17/2020 03:40:54 PM,41.839804007,-87.627964177,POINT (-87.627964177 41.839804007)
JD143534,02/07/2020 04:30:00 AM,034XX S STATE ST,ROBBERY,AGGRAVATED,STREET,false,false,0211,002,3,35,03,1176897,1882329,2020,02/14/2020 03:41:42 PM,41.832453718,-87.626437703,POINT (-87.626437703 41.832453718)
